	abundance	phyla	date	treatment
570	26.99805068	Actinobacteria	Jul.5	75
571	23.29434698	Actinobacteria	Jul.5	25
572	21.73489279	Actinobacteria	Jul.5	0
573	23.73294347	Actinobacteria	Jul.5	50
574	24.31773879	Actinobacteria	Jul.5	0
575	26.55945419	Actinobacteria	Jul.5	75
576	24.36647173	Actinobacteria	Jul.5	25
577	20.85769981	Actinobacteria	Jul.19	25
578	25.64602633	Actinobacteria	Jul.19	0
579	24.36647173	Actinobacteria	Jul.19	75
580	24.07407407	Actinobacteria	Jul.19	0
581	25.87719298	Actinobacteria	Jul.19	50
582	23.39181287	Actinobacteria	Jul.19	75
583	25.09746589	Actinobacteria	Jul.19	25
584	27.29044834	Actinobacteria	Jul.19	50
585	20.80896686	Actinobacteria	Jul.19	0
586	8.43079922	Actinobacteria	Jul.19	75
587	14.66861598	Actinobacteria	Jul.19	25
588	17.10526316	Actinobacteria	Jul.19	50
589	16.95906433	Actinobacteria	Jul.19	25
590	18.56725146	Actinobacteria	Jul.19	50
591	20.41910331	Actinobacteria	Jul.19	75
592	19.10331384	Actinobacteria	Jul.19	0
593	28.31384016	Actinobacteria	Jul.19	75
594	6.773879142	Actinobacteria	Jul.19	0
595	4.727095517	Actinobacteria	Jul.19	50
596	15.78947368	Actinobacteria	Jul.19	25
597	10.72124756	Actinobacteria	Jul.19	25
598	22.51461988	Actinobacteria	Jul.19	50
599	21.24756335	Actinobacteria	Jul.19	0
600	32.89473684	Actinobacteria	Jul.19	75
601	NA	Actinobacteria	Jul.19	25
602	11.59844055	Actinobacteria	Jul.19	50
603	9.795321637	Actinobacteria	Jul.19	0
604	12.91423002	Actinobacteria	Jul.19	75
605	15.10721248	Actinobacteria	Jul.19	0
606	16.56920078	Actinobacteria	Jul.19	50
607	15.93567251	Actinobacteria	Jul.19	75
608	27.582846	Actinobacteria	Jul.19	25
609	NA	Actinobacteria	Jul.19	0
610	5.701754386	Actinobacteria	Jul.19	75
611	8.333333333	Actinobacteria	Jul.19	0
612	8.723196881	Actinobacteria	Jul.19	50
613	9.746588694	Actinobacteria	Jul.19	25
614	9.746588694	Actinobacteria	Jul.19	25
615	10.72647489	Actinobacteria	Jul.19	50
616	7.894736842	Actinobacteria	Jul.19	75
617	NA	Actinobacteria	Jul.19	50
618	11.98830409	Actinobacteria	Jul.19	75
619	13.40155945	Actinobacteria	Jul.19	25
620	12.52436647	Actinobacteria	Jul.19	0
621	12.6705653	Actinobacteria	Jul.19	50
622	14.86354776	Actinobacteria	Jul.19	0
623	14.23001949	Actinobacteria	Jul.19	75
624	18.51851852	Actinobacteria	Jul.19	25
625	NA	Actinobacteria	Aug.1	25
626	7.654802535	Actinobacteria	Aug.1	0
627	7.602339181	Actinobacteria	Aug.1	75
628	7.748538012	Actinobacteria	Aug.1	0
629	7.115009747	Actinobacteria	Aug.1	50
630	10.4288499	Actinobacteria	Aug.1	75
631	11.50097466	Actinobacteria	Aug.1	25
632	29.62962963	Actinobacteria	Aug.1	50
633	17.9337232	Actinobacteria	Aug.1	0
634	7.553606238	Actinobacteria	Aug.1	75
635	5.799220273	Actinobacteria	Aug.1	25
636	6.874695271	Actinobacteria	Aug.1	50
637	6.871345029	Actinobacteria	Aug.1	25
638	9.746588694	Actinobacteria	Aug.1	50
639	11.59844055	Actinobacteria	Aug.1	75
640	24.95126706	Actinobacteria	Aug.1	0
641	20.37037037	Actinobacteria	Aug.1	75
642	6.968810916	Actinobacteria	Aug.1	0
643	4.824561404	Actinobacteria	Aug.1	50
644	4.727095517	Actinobacteria	Aug.1	25
645	5.311890838	Actinobacteria	Aug.1	25
646	10.72124756	Actinobacteria	Aug.1	50
647	8.771929825	Actinobacteria	Aug.1	0
648	9.064327485	Actinobacteria	Aug.1	75
649	21.34502924	Actinobacteria	Aug.1	25
650	5.263157895	Actinobacteria	Aug.1	50
651	7.992202729	Actinobacteria	Aug.1	0
652	8.820662768	Actinobacteria	Aug.1	75
653	8.089668616	Actinobacteria	Aug.1	0
654	11.89083821	Actinobacteria	Aug.1	50
655	11.06237817	Actinobacteria	Aug.1	75
656	6.335282651	Actinobacteria	Aug.1	25
657	11.5497076	Actinobacteria	Aug.1	0
658	NA	Actinobacteria	Aug.1	75
659	12.91423002	Actinobacteria	Aug.1	0
660	16.61793372	Actinobacteria	Aug.1	50
661	12.71929825	Actinobacteria	Aug.1	25
662	11.98830409	Actinobacteria	Aug.1	25
663	11.40350877	Actinobacteria	Aug.1	50
664	9.892787524	Actinobacteria	Aug.1	75
665	26.16959064	Actinobacteria	Aug.1	50
666	26.31578947	Actinobacteria	Aug.1	75
667	26.60818713	Actinobacteria	Aug.1	25
668	17.39766082	Actinobacteria	Aug.1	0
669	23.29434698	Actinobacteria	Aug.1	50
670	20.02923977	Actinobacteria	Aug.1	0
671	25	Actinobacteria	Aug.1	75
672	20.80896686	Actinobacteria	Aug.1	25
673	23.98829839	Proteobacteria	May.10	25
674	23.73294347	Proteobacteria	May.10	0
675	21.73489279	Proteobacteria	May.10	75
676	22.07602339	Proteobacteria	May.10	0
677	20.12670565	Proteobacteria	May.10	50
678	20.27290448	Proteobacteria	May.10	75
679	21.68615984	Proteobacteria	May.10	25
680	21.00389864	Proteobacteria	May.10	50
681	17.44639376	Proteobacteria	May.10	0
682	18.66471735	Proteobacteria	May.10	75
683	18.61598441	Proteobacteria	May.10	25
684	17.98245614	Proteobacteria	May.10	50
685	21.24756335	Proteobacteria	May.10	25
686	18.71345029	Proteobacteria	May.10	50
687	20.37037037	Proteobacteria	May.10	75
688	21.78362573	Proteobacteria	May.10	0
689	18.81091618	Proteobacteria	May.10	75
690	19.15204678	Proteobacteria	May.10	0
691	18.71345029	Proteobacteria	May.10	50
692	19.73684211	Proteobacteria	May.10	25
693	15.59454191	Proteobacteria	May.10	25
694	20.07797271	Proteobacteria	May.10	50
695	22.12475634	Proteobacteria	May.10	0
696	21.05263158	Proteobacteria	May.10	75
697	23.73294347	Proteobacteria	May.10	25
698	22.90448343	Proteobacteria	May.10	50
699	23.44054581	Proteobacteria	May.10	0
700	21.24756335	Proteobacteria	May.10	75
701	20.32163743	Proteobacteria	May.10	0
702	21.83235867	Proteobacteria	May.10	50
703	19.34697856	Proteobacteria	May.10	75
704	20.07797271	Proteobacteria	May.10	25
705	19.93177388	Proteobacteria	May.10	0
706	17.83625731	Proteobacteria	May.10	75
707	19.44444444	Proteobacteria	May.10	0
708	21.58869396	Proteobacteria	May.10	50
709	23.24159021	Proteobacteria	May.10	25
710	18.66471735	Proteobacteria	May.10	25
711	19.88304094	Proteobacteria	May.10	50
712	22.56335283	Proteobacteria	May.10	75
713	19.15204678	Proteobacteria	May.10	50
714	21.9785575	Proteobacteria	May.10	75
715	20.5165692	Proteobacteria	May.10	25
716	23.64700146	Proteobacteria	May.10	0
717	23.14814815	Proteobacteria	May.10	50
718	21.19883041	Proteobacteria	May.10	0
719	20.56530214	Proteobacteria	May.10	75
720	22.95321637	Proteobacteria	May.10	25
721	22.51461988	Proteobacteria	May.24	25
722	27.68031189	Proteobacteria	May.24	0
723	22.85575049	Proteobacteria	May.24	75
724	25.3411306	Proteobacteria	May.24	0
725	24.17153996	Proteobacteria	May.24	50
726	21.44249513	Proteobacteria	May.24	75
727	22.56335283	Proteobacteria	May.24	25
728	18.56725146	Proteobacteria	May.24	50
729	21.49122807	Proteobacteria	May.24	0
730	23.92787524	Proteobacteria	May.24	75
731	19.68810916	Proteobacteria	May.24	25
732	20.5165692	Proteobacteria	May.24	50
733	20.85769981	Proteobacteria	May.24	25
734	21.53996101	Proteobacteria	May.24	50
735	22.12475634	Proteobacteria	May.24	75
736	20.32163743	Proteobacteria	May.24	0
737	23.05068226	Proteobacteria	May.24	75
738	21.78362573	Proteobacteria	May.24	0
739	25.58479532	Proteobacteria	May.24	50
740	21.6374269	Proteobacteria	May.24	25
741	21.9785575	Proteobacteria	May.24	25
742	22.80701754	Proteobacteria	May.24	50
743	23.05068226	Proteobacteria	May.24	0
744	20.66276803	Proteobacteria	May.24	75
745	22.17348928	Proteobacteria	May.24	25
746	20.58536585	Proteobacteria	May.24	50
747	23.0994152	Proteobacteria	May.24	0
748	22.66081871	Proteobacteria	May.24	75
749	18.03118908	Proteobacteria	May.24	0
750	20.85769981	Proteobacteria	May.24	50
751	23.8791423	Proteobacteria	May.24	75
752	22.90448343	Proteobacteria	May.24	25
753	22.85575049	Proteobacteria	May.24	0
754	24.6588694	Proteobacteria	May.24	75
755	22.70955166	Proteobacteria	May.24	0
756	24.85380117	Proteobacteria	May.24	50
757	19.16138469	Proteobacteria	May.24	25
758	20.90643275	Proteobacteria	May.24	25
759	21.00389864	Proteobacteria	May.24	50
760	21.92982456	Proteobacteria	May.24	75
761	26.36452242	Proteobacteria	May.24	50
762	19.20077973	Proteobacteria	May.24	75
763	18.22612086	Proteobacteria	May.24	25
764	20.80896686	Proteobacteria	May.24	0
765	25.29239766	Proteobacteria	May.24	50
766	22.80701754	Proteobacteria	May.24	0
767	29.33723197	Proteobacteria	May.24	75
768	22.27095517	Proteobacteria	May.24	25
769	24.31773879	Proteobacteria	Jun.7	25
770	22.61208577	Proteobacteria	Jun.7	0
771	19.98050682	Proteobacteria	Jun.7	75
772	19.49317739	Proteobacteria	Jun.7	0
773	18.95711501	Proteobacteria	Jun.7	50
774	20.41910331	Proteobacteria	Jun.7	75
775	19.93177388	Proteobacteria	Jun.7	25
776	20.63414634	Proteobacteria	Jun.7	50
777	23.97660819	Proteobacteria	Jun.7	0
778	21.73489279	Proteobacteria	Jun.7	75
779	18.71345029	Proteobacteria	Jun.7	25
780	19.54191033	Proteobacteria	Jun.7	50
781	17.98245614	Proteobacteria	Jun.7	25
782	19.98050682	Proteobacteria	Jun.7	50
783	18.37231969	Proteobacteria	Jun.7	75
784	21.68615984	Proteobacteria	Jun.7	0
785	23.0994152	Proteobacteria	Jun.7	75
786	24.52462214	Proteobacteria	Jun.7	0
787	22.17348928	Proteobacteria	Jun.7	50
788	21.2962963	Proteobacteria	Jun.7	25
789	23.48927875	Proteobacteria	Jun.7	25
790	23.58674464	Proteobacteria	Jun.7	50
791	25.38986355	Proteobacteria	Jun.7	0
792	23.97660819	Proteobacteria	Jun.7	75
793	23.97660819	Proteobacteria	Jun.7	25
794	24.07407407	Proteobacteria	Jun.7	50
795	24.46393762	Proteobacteria	Jun.7	0
796	20.85769981	Proteobacteria	Jun.7	75
797	20.91662604	Proteobacteria	Jun.7	0
798	21.53996101	Proteobacteria	Jun.7	50
799	22.61208577	Proteobacteria	Jun.7	75
800	23.05068226	Proteobacteria	Jun.7	25
801	23.29434698	Proteobacteria	Jun.7	0
802	23.25694783	Proteobacteria	Jun.7	75
803	21.78362573	Proteobacteria	Jun.7	0
804	21.88109162	Proteobacteria	Jun.7	50
805	21.44249513	Proteobacteria	Jun.7	25
806	23.00194932	Proteobacteria	Jun.7	25
807	19.00584795	Proteobacteria	Jun.7	50
808	21.73489279	Proteobacteria	Jun.7	75
809	22.417154	Proteobacteria	Jun.7	50
810	21.10136452	Proteobacteria	Jun.7	75
811	20.56530214	Proteobacteria	Jun.7	25
812	22.7582846	Proteobacteria	Jun.7	0
813	23.44054581	Proteobacteria	Jun.7	50
814	22.70955166	Proteobacteria	Jun.7	0
815	21.2962963	Proteobacteria	Jun.7	75
816	23.50073135	Proteobacteria	Jun.7	25
817	22.417154	Proteobacteria	Jun.21	25
818	24.18332521	Proteobacteria	Jun.21	0
819	21.83235867	Proteobacteria	Jun.21	75
820	25.68226121	Proteobacteria	Jun.21	0
821	22.66081871	Proteobacteria	Jun.21	50
822	26.94931774	Proteobacteria	Jun.21	75
823	23.58674464	Proteobacteria	Jun.21	25
824	22.56335283	Proteobacteria	Jun.21	50
825	26.1208577	Proteobacteria	Jun.21	0
826	24.61013645	Proteobacteria	Jun.21	75
827	21.53996101	Proteobacteria	Jun.21	25
828	24.02534113	Proteobacteria	Jun.21	50
829	25.43859649	Proteobacteria	Jun.21	25
830	24.95126706	Proteobacteria	Jun.21	50
831	22.61208577	Proteobacteria	Jun.21	75
832	23.78167641	Proteobacteria	Jun.21	0
833	26.36452242	Proteobacteria	Jun.21	75
834	24.6588694	Proteobacteria	Jun.21	0
835	23.29434698	Proteobacteria	Jun.21	50
836	21.58869396	Proteobacteria	Jun.21	25
837	23.14814815	Proteobacteria	Jun.21	25
838	20.41910331	Proteobacteria	Jun.21	50
839	20.27290448	Proteobacteria	Jun.21	0
840	22.46588694	Proteobacteria	Jun.21	75
841	25.7797271	Proteobacteria	Jun.21	25
842	22.12475634	Proteobacteria	Jun.21	50
843	23.24561404	Proteobacteria	Jun.21	0
844	24.31773879	Proteobacteria	Jun.21	75
845	20.95516569	Proteobacteria	Jun.21	0
846	22.02729045	Proteobacteria	Jun.21	50
847	24.51267057	Proteobacteria	Jun.21	75
848	24.57337884	Proteobacteria	Jun.21	25
849	23.2195122	Proteobacteria	Jun.21	0
850	21.40419308	Proteobacteria	Jun.21	75
851	23.73294347	Proteobacteria	Jun.21	0
852	19.93177388	Proteobacteria	Jun.21	50
853	22.07602339	Proteobacteria	Jun.21	25
854	20.12670565	Proteobacteria	Jun.21	25
855	22.12475634	Proteobacteria	Jun.21	50
856	22.13554364	Proteobacteria	Jun.21	75
857	22.417154	Proteobacteria	Jun.21	50
858	24.41520468	Proteobacteria	Jun.21	75
859	22.12475634	Proteobacteria	Jun.21	25
860	22.17348928	Proteobacteria	Jun.21	0
861	26.02339181	Proteobacteria	Jun.21	50
862	23.83040936	Proteobacteria	Jun.21	0
863	22.70955166	Proteobacteria	Jun.21	75
864	24.46393762	Proteobacteria	Jun.21	25
865	22.17348928	Proteobacteria	Jul.5	25
866	21.78362573	Proteobacteria	Jul.5	0
867	23.0994152	Proteobacteria	Jul.5	75
868	22.90448343	Proteobacteria	Jul.5	0
869	23.65853659	Proteobacteria	Jul.5	50
870	21.2962963	Proteobacteria	Jul.5	75
871	23.00194932	Proteobacteria	Jul.5	25
872	21.53996101	Proteobacteria	Jul.5	50
873	22.95321637	Proteobacteria	Jul.5	0
874	24.80506823	Proteobacteria	Jul.5	75
875	24.90253411	Proteobacteria	Jul.5	25
876	25.3534861	Proteobacteria	Jul.5	50
877	23.24561404	Proteobacteria	Jul.5	25
878	22.7582846	Proteobacteria	Jul.5	50
879	21.20916626	Proteobacteria	Jul.5	75
880	20.37037037	Proteobacteria	Jul.5	0
881	22.31968811	Proteobacteria	Jul.5	75
882	22.46588694	Proteobacteria	Jul.5	0
883	20.85769981	Proteobacteria	Jul.5	50
884	23.78167641	Proteobacteria	Jul.5	25
885	21.49122807	Proteobacteria	Jul.5	25
886	21.10136452	Proteobacteria	Jul.5	50
887	19.44444444	Proteobacteria	Jul.5	0
888	22.7582846	Proteobacteria	Jul.5	75
889	21.73489279	Proteobacteria	Jul.5	25
890	22.61208577	Proteobacteria	Jul.5	50
891	21.00389864	Proteobacteria	Jul.5	0
892	21.10136452	Proteobacteria	Jul.5	75
893	19.73684211	Proteobacteria	Jul.5	0
894	21.00389864	Proteobacteria	Jul.5	50
895	21.40419308	Proteobacteria	Jul.5	75
896	22.31968811	Proteobacteria	Jul.5	25
897	21.2962963	Proteobacteria	Jul.5	0
898	23.14814815	Proteobacteria	Jul.5	75
899	22.85575049	Proteobacteria	Jul.5	0
900	21.05263158	Proteobacteria	Jul.5	50
901	21.58869396	Proteobacteria	Jul.5	25
902	22.61208577	Proteobacteria	Jul.5	25
903	21.83235867	Proteobacteria	Jul.5	50
904	21.73489279	Proteobacteria	Jul.5	75
905	22.31968811	Proteobacteria	Jul.5	50
906	18.81091618	Proteobacteria	Jul.5	75
907	21.05263158	Proteobacteria	Jul.5	25
908	21.92982456	Proteobacteria	Jul.5	0
909	23.14814815	Proteobacteria	Jul.5	50
910	23.19688109	Proteobacteria	Jul.5	0
911	21.2962963	Proteobacteria	Jul.5	75
912	20.61403509	Proteobacteria	Jul.5	25
913	24.26900585	Proteobacteria	Jul.19	25
914	20.77035592	Proteobacteria	Jul.19	0
915	21.49122807	Proteobacteria	Jul.19	75
916	23.97660819	Proteobacteria	Jul.19	0
917	23.73294347	Proteobacteria	Jul.19	50
918	21.9785575	Proteobacteria	Jul.19	75
919	28.11890838	Proteobacteria	Jul.19	25
920	24.75633528	Proteobacteria	Jul.19	50
921	23.78167641	Proteobacteria	Jul.19	0
922	13.93762183	Proteobacteria	Jul.19	75
923	14.47368421	Proteobacteria	Jul.19	25
924	12.03703704	Proteobacteria	Jul.19	50
925	13.54775828	Proteobacteria	Jul.19	25
926	17.98245614	Proteobacteria	Jul.19	50
927	16.66666667	Proteobacteria	Jul.19	75
928	13.40155945	Proteobacteria	Jul.19	0
929	23.44054581	Proteobacteria	Jul.19	75
930	11.11111111	Proteobacteria	Jul.19	0
931	9.40545809	Proteobacteria	Jul.19	50
932	13.30409357	Proteobacteria	Jul.19	25
933	11.30604288	Proteobacteria	Jul.19	25
934	15.83820663	Proteobacteria	Jul.19	50
935	11.74463938	Proteobacteria	Jul.19	0
936	20.76023392	Proteobacteria	Jul.19	75
937	NA	Proteobacteria	Jul.19	25
938	8.235867446	Proteobacteria	Jul.19	50
939	5.994152047	Proteobacteria	Jul.19	0
940	6.676413255	Proteobacteria	Jul.19	75
941	8.625730994	Proteobacteria	Jul.19	0
942	11.40350877	Proteobacteria	Jul.19	50
943	8.674463938	Proteobacteria	Jul.19	75
944	20.71150097	Proteobacteria	Jul.19	25
945	NA	Proteobacteria	Jul.19	0
946	5.165692008	Proteobacteria	Jul.19	75
947	7.553606238	Proteobacteria	Jul.19	0
948	8.723196881	Proteobacteria	Jul.19	50
949	11.208577	Proteobacteria	Jul.19	25
950	8.771929825	Proteobacteria	Jul.19	25
951	9.361287177	Proteobacteria	Jul.19	50
952	8.43079922	Proteobacteria	Jul.19	75
953	NA	Proteobacteria	Jul.19	50
954	9.064327485	Proteobacteria	Jul.19	75
955	10.13645224	Proteobacteria	Jul.19	25
956	8.138401559	Proteobacteria	Jul.19	0
957	10.4288499	Proteobacteria	Jul.19	50
958	13.06042885	Proteobacteria	Jul.19	0
959	9.844054581	Proteobacteria	Jul.19	75
960	18.42105263	Proteobacteria	Jul.19	25
961	NA	Proteobacteria	Aug.1	25
962	6.240858118	Proteobacteria	Aug.1	0
963	5.409356725	Proteobacteria	Aug.1	75
964	8.089668616	Proteobacteria	Aug.1	0
965	7.30994152	Proteobacteria	Aug.1	50
966	8.918128655	Proteobacteria	Aug.1	75
967	12.08576998	Proteobacteria	Aug.1	25
968	15.74074074	Proteobacteria	Aug.1	50
969	24.56140351	Proteobacteria	Aug.1	0
970	12.23196881	Proteobacteria	Aug.1	75
971	7.651072125	Proteobacteria	Aug.1	25
972	8.483666504	Proteobacteria	Aug.1	50
973	8.089668616	Proteobacteria	Aug.1	25
974	7.992202729	Proteobacteria	Aug.1	50
975	8.28460039	Proteobacteria	Aug.1	75
976	21.24756335	Proteobacteria	Aug.1	0
977	20.56530214	Proteobacteria	Aug.1	75
978	14.5711501	Proteobacteria	Aug.1	0
979	10.33138402	Proteobacteria	Aug.1	50
980	7.894736842	Proteobacteria	Aug.1	25
981	6.773879142	Proteobacteria	Aug.1	25
982	12.08576998	Proteobacteria	Aug.1	50
983	11.15984405	Proteobacteria	Aug.1	0
984	8.966861598	Proteobacteria	Aug.1	75
985	21.73489279	Proteobacteria	Aug.1	25
986	5.799220273	Proteobacteria	Aug.1	50
987	14.5711501	Proteobacteria	Aug.1	0
988	10.81871345	Proteobacteria	Aug.1	75
989	9.746588694	Proteobacteria	Aug.1	0
990	13.35282651	Proteobacteria	Aug.1	50
991	14.27875244	Proteobacteria	Aug.1	75
992	14.5711501	Proteobacteria	Aug.1	25
993	10.96491228	Proteobacteria	Aug.1	0
994	NA	Proteobacteria	Aug.1	75
995	14.81481481	Proteobacteria	Aug.1	0
996	16.66666667	Proteobacteria	Aug.1	50
997	14.32748538	Proteobacteria	Aug.1	25
998	14.81481481	Proteobacteria	Aug.1	25
999	11.50097466	Proteobacteria	Aug.1	50
1000	12.81676413	Proteobacteria	Aug.1	75
1001	21.49122807	Proteobacteria	Aug.1	50
1002	21.6374269	Proteobacteria	Aug.1	75
1003	19.29824561	Proteobacteria	Aug.1	25
1004	23.05068226	Proteobacteria	Aug.1	0
1005	22.95321637	Proteobacteria	Aug.1	50
1006	22.7582846	Proteobacteria	Aug.1	0
1007	24.07407407	Proteobacteria	Aug.1	75
1008	23.92787524	Proteobacteria	Aug.1	25
1009	13.94441736	Acidobacteria	May.10	25
1010	13.01169591	Acidobacteria	May.10	0
1011	13.88888889	Acidobacteria	May.10	75
1012	14.81481481	Acidobacteria	May.10	0
1013	12.86549708	Acidobacteria	May.10	50
1014	14.42495127	Acidobacteria	May.10	75
1015	12.03703704	Acidobacteria	May.10	25
1016	12.6705653	Acidobacteria	May.10	50
1017	8.28460039	Acidobacteria	May.10	0
1018	10.91617934	Acidobacteria	May.10	75
1019	15.25341131	Acidobacteria	May.10	25
1020	15.15594542	Acidobacteria	May.10	50
1021	11.50097466	Acidobacteria	May.10	25
1022	12.37816764	Acidobacteria	May.10	50
1023	11.64717349	Acidobacteria	May.10	75
1024	9.746588694	Acidobacteria	May.10	0
1025	9.941520468	Acidobacteria	May.10	75
1026	9.795321637	Acidobacteria	May.10	0
1027	13.84015595	Acidobacteria	May.10	50
1028	12.37816764	Acidobacteria	May.10	25
1029	11.11111111	Acidobacteria	May.10	25
1030	11.30604288	Acidobacteria	May.10	50
1031	12.03703704	Acidobacteria	May.10	0
1032	8.235867446	Acidobacteria	May.10	75
1033	14.13255361	Acidobacteria	May.10	25
1034	10.96491228	Acidobacteria	May.10	50
1035	13.15789474	Acidobacteria	May.10	0
1036	11.45224172	Acidobacteria	May.10	75
1037	10.38011696	Acidobacteria	May.10	0
1038	11.30604288	Acidobacteria	May.10	50
1039	13.40155945	Acidobacteria	May.10	75
1040	9.015594542	Acidobacteria	May.10	25
1041	10.0877193	Acidobacteria	May.10	0
1042	9.40545809	Acidobacteria	May.10	75
1043	9.892787524	Acidobacteria	May.10	0
1044	9.015594542	Acidobacteria	May.10	50
1045	12.5382263	Acidobacteria	May.10	25
1046	8.576998051	Acidobacteria	May.10	25
1047	11.45224172	Acidobacteria	May.10	50
1048	10.67251462	Acidobacteria	May.10	75
1049	11.30604288	Acidobacteria	May.10	50
1050	11.59844055	Acidobacteria	May.10	75
1051	10.52631579	Acidobacteria	May.10	25
1052	11.16528523	Acidobacteria	May.10	0
1053	11.79337232	Acidobacteria	May.10	50
1054	12.13450292	Acidobacteria	May.10	0
1055	13.15789474	Acidobacteria	May.10	75
1056	10.03898635	Acidobacteria	May.10	25
1057	13.01169591	Acidobacteria	May.24	25
1058	13.791423	Acidobacteria	May.24	0
1059	12.13450292	Acidobacteria	May.24	75
1060	12.3294347	Acidobacteria	May.24	0
1061	6.773879142	Acidobacteria	May.24	50
1062	16.52046784	Acidobacteria	May.24	75
1063	14.18128655	Acidobacteria	May.24	25
1064	13.74269006	Acidobacteria	May.24	50
1065	15.44834308	Acidobacteria	May.24	0
1066	13.98635478	Acidobacteria	May.24	75
1067	18.37231969	Acidobacteria	May.24	25
1068	14.47368421	Acidobacteria	May.24	50
1069	16.27680312	Acidobacteria	May.24	25
1070	15.59454191	Acidobacteria	May.24	50
1071	16.32553606	Acidobacteria	May.24	75
1072	14.32748538	Acidobacteria	May.24	0
1073	18.03118908	Acidobacteria	May.24	75
1074	16.47173489	Acidobacteria	May.24	0
1075	13.54775828	Acidobacteria	May.24	50
1076	16.0331384	Acidobacteria	May.24	25
1077	15.44834308	Acidobacteria	May.24	25
1078	13.59649123	Acidobacteria	May.24	50
1079	15.30214425	Acidobacteria	May.24	0
1080	15.00974659	Acidobacteria	May.24	75
1081	13.88888889	Acidobacteria	May.24	25
1082	13.85365854	Acidobacteria	May.24	50
1083	12.13450292	Acidobacteria	May.24	0
1084	12.52436647	Acidobacteria	May.24	75
1085	15.83820663	Acidobacteria	May.24	0
1086	15.39961014	Acidobacteria	May.24	50
1087	11.40350877	Acidobacteria	May.24	75
1088	13.30409357	Acidobacteria	May.24	25
1089	11.74463938	Acidobacteria	May.24	0
1090	12.23196881	Acidobacteria	May.24	75
1091	11.79337232	Acidobacteria	May.24	0
1092	12.57309942	Acidobacteria	May.24	50
1093	14.91955144	Acidobacteria	May.24	25
1094	12.28070175	Acidobacteria	May.24	25
1095	15.30214425	Acidobacteria	May.24	50
1096	12.81676413	Acidobacteria	May.24	75
1097	11.89083821	Acidobacteria	May.24	50
1098	13.54775828	Acidobacteria	May.24	75
1099	15.20467836	Acidobacteria	May.24	25
1100	12.13450292	Acidobacteria	May.24	0
1101	12.6705653	Acidobacteria	May.24	50
1102	10.33138402	Acidobacteria	May.24	0
1103	9.844054581	Acidobacteria	May.24	75
1104	10.76998051	Acidobacteria	May.24	25
1105	13.40155945	Acidobacteria	Jun.7	25
1106	15.39961014	Acidobacteria	Jun.7	0
1107	15.30214425	Acidobacteria	Jun.7	75
1108	14.71734893	Acidobacteria	Jun.7	0
1109	16.76413255	Acidobacteria	Jun.7	50
1110	13.88888889	Acidobacteria	Jun.7	75
1111	14.27875244	Acidobacteria	Jun.7	25
1112	13.26829268	Acidobacteria	Jun.7	50
1113	10.52631579	Acidobacteria	Jun.7	0
1114	16.17933723	Acidobacteria	Jun.7	75
1115	17.39766082	Acidobacteria	Jun.7	25
1116	16.47173489	Acidobacteria	Jun.7	50
1117	15.39961014	Acidobacteria	Jun.7	25
1118	14.86354776	Acidobacteria	Jun.7	50
1119	15.30214425	Acidobacteria	Jun.7	75
1120	11.93957115	Acidobacteria	Jun.7	0
1121	14.9122807	Acidobacteria	Jun.7	75
1122	12.87176987	Acidobacteria	Jun.7	0
1123	14.13255361	Acidobacteria	Jun.7	50
1124	13.4502924	Acidobacteria	Jun.7	25
1125	13.10916179	Acidobacteria	Jun.7	25
1126	10.96491228	Acidobacteria	Jun.7	50
1127	11.69590643	Acidobacteria	Jun.7	0
1128	10.52631579	Acidobacteria	Jun.7	75
1129	11.74463938	Acidobacteria	Jun.7	25
1130	12.47563353	Acidobacteria	Jun.7	50
1131	13.01169591	Acidobacteria	Jun.7	0
1132	14.08382066	Acidobacteria	Jun.7	75
1133	13.2618235	Acidobacteria	Jun.7	0
1134	14.61988304	Acidobacteria	Jun.7	50
1135	11.35477583	Acidobacteria	Jun.7	75
1136	12.47563353	Acidobacteria	Jun.7	25
1137	13.10916179	Acidobacteria	Jun.7	0
1138	11.16528523	Acidobacteria	Jun.7	75
1139	11.208577	Acidobacteria	Jun.7	0
1140	12.71929825	Acidobacteria	Jun.7	50
1141	12.23196881	Acidobacteria	Jun.7	25
1142	11.74463938	Acidobacteria	Jun.7	25
1143	12.23196881	Acidobacteria	Jun.7	50
1144	11.208577	Acidobacteria	Jun.7	75
1145	14.08382066	Acidobacteria	Jun.7	50
1146	12.08576998	Acidobacteria	Jun.7	75
1147	13.54775828	Acidobacteria	Jun.7	25
1148	13.4502924	Acidobacteria	Jun.7	0
1149	10.62378168	Acidobacteria	Jun.7	50
1150	12.28070175	Acidobacteria	Jun.7	0
1151	13.791423	Acidobacteria	Jun.7	75
1152	10.67771819	Acidobacteria	Jun.7	25
1153	13.59649123	Acidobacteria	Jun.21	25
1154	13.16431009	Acidobacteria	Jun.21	0
1155	12.76803119	Acidobacteria	Jun.21	75
1156	11.89083821	Acidobacteria	Jun.21	0
1157	14.96101365	Acidobacteria	Jun.21	50
1158	11.25730994	Acidobacteria	Jun.21	75
1159	13.54775828	Acidobacteria	Jun.21	25
1160	13.98635478	Acidobacteria	Jun.21	50
1161	13.59649123	Acidobacteria	Jun.21	0
1162	13.49902534	Acidobacteria	Jun.21	75
